"","setname","pvalue","estimate","exp","BH"
"10880","GOBP_LENS_FIBER_CELL_DIFFERENTIATION",0.404777188709838,0,"Down",0.977967551589931
"10881","GOBP_LENS_FIBER_CELL_DEVELOPMENT",0.138374751407354,3.67967960224145,"UP",0.62528071603332
"10882","GOBP_LENS_FIBER_CELL_DEVELOPMENT",1,0,"Down",1
"10883","GOBP_LENS_FIBER_CELL_MORPHOGENESIS",0.229325995004154,5.51549970807635,"UP",0.80549519118594
"10884","GOBP_LENS_FIBER_CELL_MORPHOGENESIS",1,0,"Down",1
"10885","GOBP_G1_TO_G0_TRANSITION",1,0,"UP",1
"10886","GOBP_G1_TO_G0_TRANSITION",0.54236036553929,1.37845322796232,"Down",1
"10887","GOBP_THYROID_HORMONE_TRANSPORT",1,0,"UP",1
"10888","GOBP_THYROID_HORMONE_TRANSPORT",0.455515183637269,1.838183976213,"Down",1
"10889","GOBP_FAT_CELL_PROLIFERATION",1,0,"UP",1
"10890","GOBP_FAT_CELL_PROLIFERATION",1,0,"Down",1
"10891","GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_PROLIFERATION",1,0,"UP",1
"10892","GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_PROLIFERATION",1,0,"Down",1
"10893","GOBP_ACTIN_POLYMERIZATION_DEPENDENT_CELL_MOTILITY",0.352209165899379,2.75761033662634,"UP",0.959319058407137
"10894","GOBP_ACTIN_POLYMERIZATION_DEPENDENT_CELL_MOTILITY",1,0,"Down",1
"10895","GOBP_HEPATOCYTE_DIFFERENTIATION",0.618409386055957,0,"UP",1
"10896","GOBP_HEPATOCYTE_DIFFERENTIATION",0.0874755398405794,3.3139016588634,"Down",0.475835161429818
"10897","GOBP_ERK1_AND_ERK2_CASCADE",3.65957695216356e-07,2.70872359881315,"UP",3.14476557838663e-05
"10898","GOBP_ERK1_AND_ERK2_CASCADE",0.205413304317406,0.674591585811235,"Down",0.774552388746897
"10899","GOBP_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE",0.802671484297517,1.12560742779974,"UP",1
"10900","GOBP_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE",0.802671484297517,1.12560742779974,"Down",1
"10901","GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE",2.41468962769867e-07,3.34455912760692,"UP",2.15691091919786e-05
"10902","GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE",0.149951571161825,0.526388725539974,"Down",0.663749988759341
"10903","GOBP_DNA_CYTOSINE_DEAMINATION",1,0,"UP",1
"10904","GOBP_DNA_CYTOSINE_DEAMINATION",0.352209165899379,2.75761033662634,"Down",0.959319058407137
"10905","GOBP_RESPONSE_TO_LIPOTEICHOIC_ACID",0.138374751407354,3.67967960224145,"UP",0.62528071603332
"10906","GOBP_RESPONSE_TO_LIPOTEICHOIC_ACID",1,0,"Down",1
"10907","GOBP_CELLULAR_RESPONSE_TO_COLD",0.455515183637269,1.838183976213,"UP",1
"10908","GOBP_CELLULAR_RESPONSE_TO_COLD",1,0,"Down",1
"10909","GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_SIGNALING_PATHWAY",0.580446220604262,1.22520150489617,"UP",1
"10910","GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_SIGNALING_PATHWAY",1,0,"Down",1
"10911","GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_SIGNALING_PATHWAY",0.229325995004154,5.51549970807635,"UP",0.80549519118594
"10912","GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_SIGNALING_PATHWAY",1,0,"Down",1
"10913","GOBP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_1_SIGNALING_PATHWAY",1,0,"UP",1
"10914","GOBP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_1_SIGNALING_PATHWAY",1,0,"Down",1
"10915","GOBP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY",1,0.918671577688341,"UP",1
"10916","GOBP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY",0.618409386055957,0,"Down",1
"10917","GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY",0.406101914160662,2.20599688822561,"UP",0.977967551589931
"10918","GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY",1,0,"Down",1
"10919","GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY",0.229325995004154,5.51549970807635,"UP",0.80549519118594
"10920","GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY",1,0,"Down",1
"10921","GOBP_OLIGODENDROCYTE_PROGENITOR_PROLIFERATION",0.229325995004154,5.51549970807635,"UP",0.80549519118594
"10922","GOBP_OLIGODENDROCYTE_PROGENITOR_PROLIFERATION",1,0,"Down",1
"10923","GOBP_PROLACTIN_SECRETION",1,0,"UP",1
"10924","GOBP_PROLACTIN_SECRETION",1,0,"Down",1
"10925","GOBP_UTERINE_SMOOTH_MUSCLE_CONTRACTION",1,0,"UP",1
"10926","GOBP_UTERINE_SMOOTH_MUSCLE_CONTRACTION",1,0,"Down",1
"10927","GOBP_POSITIVE_REGULATION_OF_UTERINE_SMOOTH_MUSCLE_CONTRACTION",1,0,"UP",1
"10928","GOBP_POSITIVE_REGULATION_OF_UTERINE_SMOOTH_MUSCLE_CONTRACTION",1,0,"Down",1
"10929","GOBP_RRNA_BASE_METHYLATION",1,0,"UP",1
"10930","GOBP_RRNA_BASE_METHYLATION",0.406101914160662,2.20599688822561,"Down",0.977967551589931
"10931","GOBP_RESPONSE_TO_OXYGEN_LEVELS",0.0436800982074756,1.49822871902966,"UP",0.318982427507005
"10932","GOBP_RESPONSE_TO_OXYGEN_LEVELS",1,0.977531232902443,"Down",1
"10933","GOBP_LEUKOCYTE_AGGREGATION",0.295143429797053,2.00642262979094,"UP",0.881103941842096
"10934","GOBP_LEUKOCYTE_AGGREGATION",0.618409386055957,0,"Down",1
"10935","GOBP_MONOCYTE_AGGREGATION",1,0,"UP",1
"10936","GOBP_MONOCYTE_AGGREGATION",1,0,"Down",1
"10937","GOBP_THROMBIN_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY",0.199587669954536,2.75937050867551,"UP",0.757510713062631
"10938","GOBP_THROMBIN_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY",0.199587669954536,2.75937050867551,"Down",0.757510713062631
"10939","GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY",0.482509160964523,0.589433239602777,"UP",1
"10940","GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY",0.0910597462834229,0.189289216369204,"Down",0.488417906981351
"10941","GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION",0.147344379223014,1.60021518491693,"UP",0.656777331419545
"10942","GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION",0.0467067136394106,0.328755713921717,"Down",0.328803639813424
"10943","GOBP_CALCIUM_ION_IMPORT",0.00191024538586276,3.2153169357912,"UP",0.0379551780765668
"10944","GOBP_CALCIUM_ION_IMPORT",0.79591088299129,0.718165832643205,"Down",1
"10945","GOBP_TRNA_THREONYLCARBAMOYLADENOSINE_METABOLIC_PROCESS",0.615813604058349,0,"UP",1
"10946","GOBP_TRNA_THREONYLCARBAMOYLADENOSINE_METABOLIC_PROCESS",0.615813604058349,0,"Down",1
"10947","GOBP_PLATELET_AGGREGATION",0.00913809034245065,2.85116217885806,"UP",0.113838187005982
"10948","GOBP_PLATELET_AGGREGATION",0.264286498801245,0.255667900181466,"Down",0.857865307814356
"10949","GOBP_PROTEIN_KINASE_C_SIGNALING",0.206397712546863,2.07023379402383,"UP",0.774552388746897
"10950","GOBP_PROTEIN_KINASE_C_SIGNALING",1,0.612156523786699,"Down",1
"10951","GOBP_PROTEIN_K63_LINKED_UBIQUITINATION",0.361211354602295,0.323607588333109,"UP",0.966679428098599
"10952","GOBP_PROTEIN_K63_LINKED_UBIQUITINATION",0.361211354602295,0.323607588333109,"Down",0.966679428098599
"10953","GOBP_HISTONE_H2A_K63_LINKED_UBIQUITINATION",1,0,"UP",1
"10954","GOBP_HISTONE_H2A_K63_LINKED_UBIQUITINATION",1,0,"Down",1
"10955","GOBP_PROTEIN_K63_LINKED_DEUBIQUITINATION",0.258004594961681,0,"UP",0.85642642559441
"10956","GOBP_PROTEIN_K63_LINKED_DEUBIQUITINATION",0.258004594961681,0,"Down",0.85642642559441
"10957","GOBP_RESPONSE_TO_FATTY_ACID",1,0.806122948900707,"UP",1
"10958","GOBP_RESPONSE_TO_FATTY_ACID",0.581222904398905,0.524086788987575,"Down",1
"10959","GOBP_HISTONE_H3_K36_DEMETHYLATION",1,0,"UP",1
"10960","GOBP_HISTONE_H3_K36_DEMETHYLATION",0.455515183637269,1.838183976213,"Down",1
"10961","GOBP_RESPONSE_TO_INTERLEUKIN_1",0.0152159201919448,1.90429118379114,"UP",0.158775610691534
"10962","GOBP_RESPONSE_TO_INTERLEUKIN_1",0.0246326520876657,0.347409578522554,"Down",0.215771437598882
"10963","GOBP_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY",0.0233649349820209,6.63109703919433,"UP",0.21018121282855
"10964","GOBP_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY",1,0,"Down",1
"10965","GOBP_REGULATION_OF_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY",0.00946869537643862,11.0504601232827,"UP",0.114520263458667
"10966","GOBP_REGULATION_OF_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY",1,0,"Down",1
"10967","GOBP_REGULATION_OF_NEURON_PROJECTION_REGENERATION",0.0119150705900223,3.69045086839914,"UP",0.134513485386028
"10968","GOBP_REGULATION_OF_NEURON_PROJECTION_REGENERATION",1,1.00227713533588,"Down",1
"10969","GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_REGENERATION",0.0184854325341136,4.91447219240304,"UP",0.179787162841336
"10970","GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_REGENERATION",1,0.918671577688341,"Down",1
"10971","GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_REGENERATION",0.406101914160662,2.20599688822561,"UP",0.977967551589931
"10972","GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_REGENERATION",1,0,"Down",1
"10973","GOBP_CADMIUM_ION_TRANSMEMBRANE_TRANSPORT",1,0,"UP",1
"10974","GOBP_CADMIUM_ION_TRANSMEMBRANE_TRANSPORT",0.352209165899379,2.75761033662634,"Down",0.959319058407137
"10975","GOBP_MITOCHONDRION_MORPHOGENESIS",1,0.648224394415239,"UP",1
"10976","GOBP_MITOCHONDRION_MORPHOGENESIS",0.393761539451126,0,"Down",0.977967551589931
"10977","GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION",0.00207744214016545,0.105123251242768,"UP",0.0401415432890034
"10978","GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION",0.216272891718917,0.54902896522365,"Down",0.80449565529634
"10979","GOBP_CELL_CELL_ADHESION_INVOLVED_IN_GASTRULATION",1,0,"UP",1
"10980","GOBP_CELL_CELL_ADHESION_INVOLVED_IN_GASTRULATION",0.406101914160662,2.20599688822561,"Down",0.977967551589931
"10981","GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT",0.00493152973269122,1.91054490869398,"UP",0.0730311455211933
"10982","GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT",1,0.982882538977317,"Down",1
"10983","GOBP_DENDRITE_SELF_AVOIDANCE",0.199587669954536,2.75937050867551,"UP",0.757510713062631
"10984","GOBP_DENDRITE_SELF_AVOIDANCE",1,0,"Down",1
"10985","GOBP_CENTROMERIC_SISTER_CHROMATID_COHESION",1,0,"UP",1
"10986","GOBP_CENTROMERIC_SISTER_CHROMATID_COHESION",0.500820959670114,1.57548755579402,"Down",1
"10987","GOBP_TRANSEPITHELIAL_TRANSPORT",0.228884757858558,1.9483401569799,"UP",0.80549519118594
"10988","GOBP_TRANSEPITHELIAL_TRANSPORT",0.0789711224472581,2.76290140744568,"Down",0.457430568760199
"10989","GOBP_VITAMIN_D3_METABOLIC_PROCESS",1,0,"UP",1
"10990","GOBP_VITAMIN_D3_METABOLIC_PROCESS",1,0,"Down",1
"10991","GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL",0.000144069521539383,0.17730048399536,"UP",0.00517481459553981
"10992","GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL",0.022065863208713,0.424744473497074,"Down",0.202978035279426
"10993","GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL",5.26313200853782e-08,0.379821084398911,"UP",5.70153970669581e-06
"10994","GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL",2.07069689813767e-05,0.490640520940565,"Down",0.000996969575117536
"10995","GOBP_LEUKOCYTE_PROLIFERATION",0.000195397943141014,2.16930427355764,"UP",0.00656678962047837
"10996","GOBP_LEUKOCYTE_PROLIFERATION",0.000126269904117044,0.210936364626836,"Down",0.00459216583437092
"10997","GOBP_MAST_CELL_PROLIFERATION",1,0,"UP",1
"10998","GOBP_MAST_CELL_PROLIFERATION",1,0,"Down",1
"10999","GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION",0.000283686893296393,2.28912945071647,"UP",0.00874354802098052
"11000","GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION",0.000878363121590975,0.201786480875659,"Down",0.0209715631117489
"11001","GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION",0.000223647421138915,3.34209043382297,"UP",0.00721838887308263
"11002","GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION",0.0415510656771626,0.171449803793783,"Down",0.308055698427773
"11003","GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION",0.00814243458082971,2.19673073927088,"UP",0.104426210751371
"11004","GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION",0.00457789914667925,0.113966840262111,"Down",0.0697333537930214
"11005","GOBP_RESPONSE_TO_INTERLEUKIN_2",0.263194523649903,2.20720132902009,"UP",0.85642642559441
"11006","GOBP_RESPONSE_TO_INTERLEUKIN_2",0.615813604058349,0,"Down",1
"11007","GOBP_RESPONSE_TO_INTERLEUKIN_4",0.446158031895561,1.57664232725419,"UP",1
"11008","GOBP_RESPONSE_TO_INTERLEUKIN_4",0.717101418288338,0.478866566906504,"Down",1
"11009","GOBP_RESPONSE_TO_INTERLEUKIN_12",1,0.710701499025013,"UP",1
"11010","GOBP_RESPONSE_TO_INTERLEUKIN_12",0.520022209000644,0.343894970317096,"Down",1
"11011","GOBP_RESPONSE_TO_INTERLEUKIN_15",0.295143429797053,2.00642262979094,"UP",0.881103941842096
"11012","GOBP_RESPONSE_TO_INTERLEUKIN_15",0.618409386055957,0,"Down",1
"11013","GOBP_RESPONSE_TO_INTERLEUKIN_18",1,0,"UP",1
"11014","GOBP_RESPONSE_TO_INTERLEUKIN_18",0.54236036553929,1.37845322796232,"Down",1
"11015","GOBP_CELLULAR_MACROMOLECULE_LOCALIZATION",0.291993726343525,0.886465308854779,"UP",0.881103941842096
"11016","GOBP_CELLULAR_MACROMOLECULE_LOCALIZATION",0.00973966324410819,0.741162373362057,"Down",0.115183370041124
"11017","GOBP_HISTONE_H3_K27_METHYLATION",1,0.787284007468811,"UP",1
"11018","GOBP_HISTONE_H3_K27_METHYLATION",1,0.787284007468811,"Down",1
"11019","GOBP_RESPONSE_TO_INTERLEUKIN_6",0.200085807336951,1.90534010384332,"UP",0.757566007106218
"11020","GOBP_RESPONSE_TO_INTERLEUKIN_6",0.360979985309782,0.333443904085167,"Down",0.966679428098599
"11021","GOBP_INTERLEUKIN_35_MEDIATED_SIGNALING_PATHWAY",0.500820959670114,1.57548755579402,"UP",1
"11022","GOBP_INTERLEUKIN_35_MEDIATED_SIGNALING_PATHWAY",1,0,"Down",1
"11023","GOBP_L_ASPARTATE_TRANSMEMBRANE_TRANSPORT",0.455515183637269,1.838183976213,"UP",1
"11024","GOBP_L_ASPARTATE_TRANSMEMBRANE_TRANSPORT",1,0,"Down",1
"11025","GOBP_PHOSPHATIDYLSERINE_EXPOSURE_ON_APOPTOTIC_CELL_SURFACE",1,0,"UP",1
"11026","GOBP_PHOSPHATIDYLSERINE_EXPOSURE_ON_APOPTOTIC_CELL_SURFACE",1,0,"Down",1
"11027","GOBP_HYDROGEN_SULFIDE_METABOLIC_PROCESS",1,0,"UP",1
"11028","GOBP_HYDROGEN_SULFIDE_METABOLIC_PROCESS",0.0827454245929639,5.52001561073686,"Down",0.462237514639261
"11029","GOBP_HYDROGEN_SULFIDE_BIOSYNTHETIC_PROCESS",1,0,"UP",1
"11030","GOBP_HYDROGEN_SULFIDE_BIOSYNTHETIC_PROCESS",0.293431302356994,3.67699723623669,"Down",0.881103941842096
"11031","GOBP_PHOSPHORYLATION_OF_RNA_POLYMERASE_II_C_TERMINAL_DOMAIN",1,0,"UP",1
"11032","GOBP_PHOSPHORYLATION_OF_RNA_POLYMERASE_II_C_TERMINAL_DOMAIN",1,0,"Down",1
"11033","GOBP_CHROMATIN_MAINTENANCE",1,0,"UP",1
"11034","GOBP_CHROMATIN_MAINTENANCE",1,0,"Down",1
"11035","GOBP_HETEROCHROMATIN_ORGANIZATION",0.260288771783672,0.261778912266112,"UP",0.85642642559441
"11036","GOBP_HETEROCHROMATIN_ORGANIZATION",0.40178696040732,1.45285837278764,"Down",0.977967551589931
"11037","GOBP_BASEMENT_MEMBRANE_ASSEMBLY",0.0441778837653884,4.7351311799562,"UP",0.318982427507005
"11038","GOBP_BASEMENT_MEMBRANE_ASSEMBLY",1,0,"Down",1
"11039","GOBP_DEHYDROASCORBIC_ACID_TRANSPORT",1,0,"UP",1
"11040","GOBP_DEHYDROASCORBIC_ACID_TRANSPORT",1,0,"Down",1
"11041","GOBP_METAL_ION_EXPORT",1,1.00227713533588,"UP",1
"11042","GOBP_METAL_ION_EXPORT",0.133799630916125,2.20961513274196,"Down",0.621286658284953
"11043","GOBP_INCLUSION_BODY_ASSEMBLY",1,0.918671577688341,"UP",1
"11044","GOBP_INCLUSION_BODY_ASSEMBLY",0.618409386055957,0,"Down",1
"11045","GOBP_AGGRESOME_ASSEMBLY",1,0,"UP",1
"11046","GOBP_AGGRESOME_ASSEMBLY",1,0,"Down",1
"11047","GOBP_RESPONSE_TO_GROWTH_FACTOR",2.86811984768101e-16,2.89289364137532,"UP",1.49774689276593e-13
"11048","GOBP_RESPONSE_TO_GROWTH_FACTOR",0.00985524190293507,0.598172017996584,"Down",0.116127729230257
"11049","GOBP_RESPONSE_TO_EPIDERMAL_GROWTH_FACTOR",0.76622523238459,0.629302739547147,"UP",1
"11050","GOBP_RESPONSE_TO_EPIDERMAL_GROWTH_FACTOR",0.365314724058131,0.305574296973274,"Down",0.972040719906963
"11051","GOBP_REGULATION_OF_BILE_ACID_BIOSYNTHETIC_PROCESS",0.455515183637269,1.838183976213,"UP",1
"11052","GOBP_REGULATION_OF_BILE_ACID_BIOSYNTHETIC_PROCESS",1,0,"Down",1
"11053","GOBP_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM",0.404777188709838,0,"UP",0.977967551589931
"11054","GOBP_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM",0.680369923948247,1.22542716484053,"Down",1
"11055","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM",1,0,"UP",1
"11056","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM",0.500820959670114,1.57548755579402,"Down",1
"11057","GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM",1,0,"UP",1
"11058","GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM",0.615365386596417,1.10257156222356,"Down",1
"11059","GOBP_HETEROCHROMATIN_ORGANIZATION_INVOLVED_IN_CHROMATIN_SILENCING",1,0,"UP",1
"11060","GOBP_HETEROCHROMATIN_ORGANIZATION_INVOLVED_IN_CHROMATIN_SILENCING",1,0,"Down",1
"11061","GOBP_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS",0.251795340929606,1.8398607681595,"UP",0.854051976644025
"11062","GOBP_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS",1,0.55084217859796,"Down",1
"11063","GOBP_NEGATIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS",1,0,"UP",1
"11064","GOBP_NEGATIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS",1,0,"Down",1
"11065","GOBP_POSITIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS",0.199587669954536,2.75937050867551,"UP",0.757510713062631
"11066","GOBP_POSITIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS",0.580446220604262,1.22520150489617,"Down",1
"11067","GOBP_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY",0.263286155879731,0,"UP",0.85642642559441
"11068","GOBP_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY",0.263286155879731,0,"Down",0.85642642559441
"11069","GOBP_MITOCHONDRIAL_TRNA_METHYLATION",1,0,"UP",1
"11070","GOBP_MITOCHONDRIAL_TRNA_METHYLATION",1,0,"Down",1
"11071","GOBP_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR",0.62989671323566,0,"UP",1
"11072","GOBP_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR",0.62989671323566,0,"Down",1
"11073","GOBP_UV_DAMAGE_EXCISION_REPAIR",1,0,"UP",1
"11074","GOBP_UV_DAMAGE_EXCISION_REPAIR",1,0,"Down",1
"11075","GOBP_PRODUCTION_OF_SMALL_RNA_INVOLVED_IN_GENE_SILENCING_BY_RNA",0.254090515764723,0.281992210671787,"UP",0.854051976644025
"11076","GOBP_PRODUCTION_OF_SMALL_RNA_INVOLVED_IN_GENE_SILENCING_BY_RNA",0.0755376275553036,0,"Down",0.443470545630243
"11077","GOBP_REGULATION_OF_PRODUCTION_OF_SMALL_RNA_INVOLVED_IN_GENE_SILENCING_BY_RNA",1,0.68874008781909,"UP",1
"11078","GOBP_REGULATION_OF_PRODUCTION_OF_SMALL_RNA_INVOLVED_IN_GENE_SILENCING_BY_RNA",0.391505259990407,0,"Down",0.977967551589931
"11079","GOBP_SMALL_RNA_LOADING_ONTO_RISC",1,0,"UP",1
"11080","GOBP_SMALL_RNA_LOADING_ONTO_RISC",1,0,"Down",1
"11081","GOBP_ORGANELLE_ASSEMBLY",0.43750368529524,0.869853837763469,"UP",1
"11082","GOBP_ORGANELLE_ASSEMBLY",0.00509449658769299,0.599369779989307,"Down",0.0735326133982675
"11083","GOBP_HISTONE_H3_DEACETYLATION",0.623233151213399,0,"UP",1
"11084","GOBP_HISTONE_H3_DEACETYLATION",1,0.847925538708144,"Down",1
"11085","GOBP_HISTONE_H4_DEACETYLATION",1,0,"UP",1
"11086","GOBP_HISTONE_H4_DEACETYLATION",0.500820959670114,1.57548755579402,"Down",1
"11087","GOBP_CRD_MEDIATED_MRNA_STABILIZATION",1,0,"UP",1
"11088","GOBP_CRD_MEDIATED_MRNA_STABILIZATION",1,0,"Down",1
"11089","GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION",0.62989671323566,0,"UP",1
"11090","GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION",1,0.787284007468811,"Down",1
"11091","GOBP_PROTEIN_K48_LINKED_UBIQUITINATION",0.178742772453599,0.244260659061072,"UP",0.711547166495308
"11092","GOBP_PROTEIN_K48_LINKED_UBIQUITINATION",0.587049451676879,0.500174747420806,"Down",1
"11093","GOBP_DEPHOSPHORYLATION_OF_RNA_POLYMERASE_II_C_TERMINAL_DOMAIN",1,0,"UP",1
"11094","GOBP_DEPHOSPHORYLATION_OF_RNA_POLYMERASE_II_C_TERMINAL_DOMAIN",1,0,"Down",1
"11095","GOBP_NEUTROPHIL_MEDIATED_CYTOTOXICITY",1,0,"UP",1
"11096","GOBP_NEUTROPHIL_MEDIATED_CYTOTOXICITY",0.0583198481874555,7.3601816762629,"Down",0.370821738428261
"11097","GOBP_NEUTROPHIL_MEDIATED_KILLING_OF_SYMBIONT_CELL",1,0,"UP",1
"11098","GOBP_NEUTROPHIL_MEDIATED_KILLING_OF_SYMBIONT_CELL",0.293431302356994,3.67699723623669,"Down",0.881103941842096
"11099","GOBP_NEUTROPHIL_MEDIATED_KILLING_OF_GRAM_NEGATIVE_BACTERIUM",1,0,"UP",1
"11100","GOBP_NEUTROPHIL_MEDIATED_KILLING_OF_GRAM_NEGATIVE_BACTERIUM",0.229325995004154,5.51549970807635,"Down",0.80549519118594
"11101","GOBP_REGULATION_OF_NEUTROPHIL_MEDIATED_CYTOTOXICITY",1,0,"UP",1
"11102","GOBP_REGULATION_OF_NEUTROPHIL_MEDIATED_CYTOTOXICITY",0.0195807337333982,22.0849484288433,"Down",0.186695329220219
"11103","GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM",0.817037565379659,0.759375022774994,"UP",1
"11104","GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM",0.00904481011910213,0,"Down",0.113041915765402
"11105","GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM_EXIT_SITE",0.406101914160662,2.20599688822561,"UP",0.977967551589931
"11106","GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM_EXIT_SITE",1,0,"Down",1
"11107","GOBP_BONE_MATURATION",0.00791038953637277,5.03026623790538,"UP",0.102222711483355
"11108","GOBP_BONE_MATURATION",0.63806096781019,0,"Down",1
"11109","GOBP_PROTEIN_K11_LINKED_UBIQUITINATION",1,0.648224394415239,"UP",1
"11110","GOBP_PROTEIN_K11_LINKED_UBIQUITINATION",0.393761539451126,0,"Down",0.977967551589931
"11111","GOBP_LEFT_RIGHT_AXIS_SPECIFICATION",0.580446220604262,1.22520150489617,"UP",1
"11112","GOBP_LEFT_RIGHT_AXIS_SPECIFICATION",1,0,"Down",1
"11113","GOBP_ERROR_FREE_TRANSLESION_SYNTHESIS",0.62989671323566,0,"UP",1
"11114","GOBP_ERROR_FREE_TRANSLESION_SYNTHESIS",0.62989671323566,0,"Down",1
"11115","GOBP_DEMETHYLATION",0.0502807633101479,0,"UP",0.346303018456027
"11116","GOBP_DEMETHYLATION",0.786896420166632,1.07593940074505,"Down",1
"11117","GOBP_OXIDATIVE_DEMETHYLATION",0.615813604058349,0,"UP",1
"11118","GOBP_OXIDATIVE_DEMETHYLATION",0.615813604058349,0,"Down",1
"11119","GOBP_NADPH_OXIDATION",1,0,"UP",1
